replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
22,0.002462263692351474,0.0021036518055818076,0.0017103479926279253,0.0013626663444340492,0.002462263692351474
23,0.002202212230652506,0.0013467726602151564,0.0011986048564540663,0.002202212230652506,0.0012303287800716767
24,0.0017918887324981925,0.001359103680791951,0.0017918887324981925,0.0016661799525687915,0.0015169740391400843
25,0.0019992859524879947,0.0019992859524879947,0.0006421698957433941,0.0011119191100937287,0.0019954913714069766
26,0.002548411585510779,0.0019758128867592983,0.002548411585510779,0.001585448408786494,0.0018566916753979257
27,0.0020431325156492486,0.0012199906995566945,0.0016295045995591284,0.0013918311672355965,0.0020431325156492486
28,0.002886545295153975,0.0012090500201654142,0.002886545295153975,0.0013401412613686103,0.0016103626035531837
29,0.003155019191507291,0.0020549688693473067,0.0023861557109920994,0.0015810215221849777,0.003155019191507291
30,0.0033926849650687263,0.0033926849650687263,0.002868558437008728,0.0029508924094096,0.0019186998962309465
31,0.004542981816840652,0.004542981816840652,0.0024436241033384265,0.0009283274077298564,0.0022392824630801944
32,0.001825607518089578,0.0012493510653875384,0.001825607518089578,0.0015483329785888622,0.0016753443814619962
